Sector,Sector_name,Institution,State,Tuition
4,"2-year, public",Temple College,TX,2160
4,"2-year, public",Hill College,TX,2150
4,"2-year, public",Blinn College,TX,2136
4,"2-year, public",Angelina College,TX,2130
4,"2-year, public",Central Texas College,TX,2130
4,"2-year, public",College of the Albemarle,NC,2102
4,"2-year, public",Southwestern Community College,NC,2100
4,"2-year, public",El Paso Community College,TX,2094
4,"2-year, public",Mohave Community College,AZ,2088
4,"2-year, public",Northwest Vista College,TX,2088
4,"2-year, public",Palo Alto College,TX,2088
4,"2-year, public",San Antonio College,TX,2088
4,"2-year, public",St Philip's College,TX,2088
4,"2-year, public",Coffeyville Community College,KS,2080
4,"2-year, public",Forsyth Technical Community College,NC,2056
4,"2-year, public",Chandler-Gilbert Community College,AZ,2046
4,"2-year, public",Estrella Mountain Community College,AZ,2046
4,"2-year, public",GateWay Community College,AZ,2046
4,"2-year, public",Glendale Community College,AZ,2046
4,"2-year, public",Mesa Community College,AZ,2046
4,"2-year, public",Paradise Valley Community College,AZ,2046
4,"2-year, public",Phoenix College,AZ,2046
4,"2-year, public",Rio Salado College,AZ,2046
4,"2-year, public",Scottsdale Community College,AZ,2046
4,"2-year, public",South Mountain Community College,AZ,2046
4,"2-year, public",Saginaw Chippewa Tribal College,MI,2040
4,"2-year, public",Durham Technical Community College,NC,2039
4,"2-year, public",Asheville-Buncombe Technical Community College,NC,2033
4,"2-year, public",Tallahassee Community College,FL,2026
4,"2-year, public",Southwest Texas Junior College,TX,2020
4,"2-year, public",Eastern Arizona College,AZ,2000
4,"2-year, public",Pitt Community College,NC,1979
4,"2-year, public",New Mexico State University-Alamogordo,NM,1968
4,"2-year, public",Arkansas Northeastern College,AR,1954
4,"2-year, public",Amarillo College,TX,1914
4,"2-year, public",Galveston College,TX,1900
4,"2-year, public",Western Texas College,TX,1898
4,"2-year, public",New Mexico State University-Grants,NM,1896
4,"2-year, public",North Arkansas College,AR,1896
4,"2-year, public",Yavapai College,AZ,1896
4,"2-year, public",Navarro College,TX,1888
4,"2-year, public",Texarkana College,TX,1880
4,"2-year, public",South Piedmont Community College,NC,1873
4,"2-year, public",Craven Community College,NC,1847
4,"2-year, public",Pima Community College,AZ,1844
4,"2-year, public",Rockingham Community College,NC,1844
4,"2-year, public",Vance-Granville Community College,NC,1838
4,"2-year, public",Aims Community College,CO,1835
4,"2-year, public",Randolph Community College,NC,1816
4,"2-year, public",Cochise County Community College District,AZ,1800
4,"2-year, public",University of New Mexico-Taos Campus,NM,1800
4,"2-year, public",Central Louisiana Technical Community College,LA,1783
4,"2-year, public",McDowell Technical Community College,NC,1776
4,"2-year, public",College of the Mainland,TX,1773
4,"2-year, public",University of New Mexico-Los Alamos Campus,NM,1770
4,"2-year, public",University of New Mexico-Gallup Campus,NM,1704
4,"2-year, public",Eastern New Mexico University-Roswell Campus,NM,1680
4,"2-year, public",Panola College,TX,1680
4,"2-year, public",Brookhaven College,TX,1665
4,"2-year, public",Cedar Valley College,TX,1665
4,"2-year, public",Eastfield College,TX,1665
4,"2-year, public",El Centro College,TX,1665
4,"2-year, public",Mountain View College,TX,1665
4,"2-year, public",North Lake College,TX,1665
4,"2-year, public",Richland College,TX,1665
4,"2-year, public",Northland Pioneer College,AZ,1664
4,"2-year, public",Grayson College,TX,1632
4,"2-year, public",Houston Community College,TX,1630
4,"2-year, public",New Mexico State University-Dona Ana,NM,1608
4,"2-year, public",Tohono O'Odham Community College,AZ,1604
4,"2-year, public",Lee College,TX,1566
4,"2-year, public",University of New Mexico-Valencia County Campus,NM,1561
4,"2-year, public",Mesalands Community College,NM,1560
4,"2-year, public",Foothill College,CA,1551
4,"2-year, public",Paris Junior College,TX,1548
4,"2-year, public",De Anza College,CA,1542
4,"2-year, public",Alvin Community College,TX,1510
4,"2-year, public",Lone Star College System,TX,1504
4,"2-year, public",Santa Fe Community College,NM,1494
4,"2-year, public",Canada College,CA,1452
4,"2-year, public",Skyline College,CA,1447
4,"2-year, public",Feather River Community College District,CA,1446
4,"2-year, public",North Central Texas College,TX,1440
4,"2-year, public",Riverside City College,CA,1426
4,"2-year, public",Mendocino College,CA,1422
4,"2-year, public",College of Marin,CA,1420
4,"2-year, public",Hartnell College,CA,1420
4,"2-year, public",College of San Mateo,CA,1418
4,"2-year, public",Moreno Valley College,CA,1416
4,"2-year, public",Norco College,CA,1416
4,"2-year, public",Solano Community College,CA,1416
4,"2-year, public",San Jacinto Community College,TX,1408
4,"2-year, public",Kilgore College,TX,1392
4,"2-year, public",Moorpark College,CA,1388
4,"2-year, public",Oxnard College,CA,1388
4,"2-year, public",Ventura College,CA,1388
4,"2-year, public",Grossmont College,CA,1387
4,"2-year, public",Cuyamaca College,CA,1386
4,"2-year, public",Mt San Jacinto Community College District,CA,1386
4,"2-year, public",Taft College,CA,1380
4,"2-year, public",West Hills College-Coalinga,CA,1380
4,"2-year, public",West Hills College-Lemoore,CA,1380
4,"2-year, public",Central New Mexico Community College,NM,1376
4,"2-year, public",Santa Barbara City College,CA,1374
4,"2-year, public",Imperial Valley College,CA,1365
4,"2-year, public",Butte College,CA,1364
4,"2-year, public",College of the Sequoias,CA,1362
4,"2-year, public",Cabrillo College,CA,1358
4,"2-year, public",Rio Hondo College,CA,1356
4,"2-year, public",Mt San Antonio College,CA,1348
4,"2-year, public",Allan Hancock College,CA,1346
4,"2-year, public",Cerritos College,CA,1346
4,"2-year, public",Palomar College,CA,1336
4,"2-year, public",Southwestern College,CA,1336
4,"2-year, public",Evergreen Valley College,CA,1326
4,"2-year, public",Irvine Valley College,CA,1326
4,"2-year, public",Bakersfield College,CA,1324
4,"2-year, public",San Jose City College,CA,1324
4,"2-year, public",Porterville College,CA,1322
4,"2-year, public",Tarrant County College District,TX,1320
4,"2-year, public",College of the Desert,CA,1316
4,"2-year, public",San Juan College,NM,1312
4,"2-year, public",Contra Costa College,CA,1298
4,"2-year, public",Diablo Valley College,CA,1298
4,"2-year, public",Los Medanos College,CA,1298
4,"2-year, public",Cerro Coso Community College,CA,1290
4,"2-year, public",City College of San Francisco,CA,1290
4,"2-year, public",Palo Verde College,CA,1288
4,"2-year, public",Santa Rosa Junior College,CA,1280
4,"2-year, public",New Mexico Junior College,NM,1248
4,"2-year, public",Gavilan College,CA,1246
4,"2-year, public",San Bernardino Valley College,CA,1238
4,"2-year, public",Cuesta College,CA,1234
4,"2-year, public",Lake Tahoe Community College,CA,1221
4,"2-year, public",East Los Angeles College,CA,1220
4,"2-year, public",Los Angeles City College,CA,1220
4,"2-year, public",Los Angeles Harbor College,CA,1220
4,"2-year, public",Los Angeles Mission College,CA,1220
4,"2-year, public",Los Angeles Pierce College,CA,1220
4,"2-year, public",Los Angeles Southwest College,CA,1220
4,"2-year, public",Los Angeles Trade Technical College,CA,1220
4,"2-year, public",Los Angeles Valley College,CA,1220
4,"2-year, public",West Los Angeles College,CA,1220
4,"2-year, public",Reedley College,CA,1198
4,"2-year, public",Fresno City College,CA,1188
4,"2-year, public",West Valley College,CA,1186
4,"2-year, public",Orange Coast College,CA,1184
4,"2-year, public",Shasta College,CA,1183
4,"2-year, public",College of the Redwoods,CA,1182
4,"2-year, public",Long Beach City College,CA,1182
4,"2-year, public",Citrus College,CA,1176
4,"2-year, public",Clovis Community College,NM,1176
4,"2-year, public",Golden West College,CA,1176
4,"2-year, public",Glendale Community College,CA,1175
4,"2-year, public",Collin County Community College District,TX,1174
4,"2-year, public",Mission College,CA,1174
4,"2-year, public",Monterey Peninsula College,CA,1170
4,"2-year, public",Ohlone College,CA,1162
4,"2-year, public",College of the Canyons,CA,1154
4,"2-year, public",Chaffey College,CA,1153
4,"2-year, public",MiraCosta College,CA,1152
4,"2-year, public",Pasadena City College,CA,1152
4,"2-year, public",Columbia College,CA,1150
4,"2-year, public",Modesto Junior College,CA,1150
4,"2-year, public",Sierra College,CA,1150
4,"2-year, public",College of the Siskiyous,CA,1146
4,"2-year, public",Berkeley City College,CA,1144
4,"2-year, public",College of Alameda,CA,1144
4,"2-year, public",Laney College,CA,1144
4,"2-year, public",Merritt College,CA,1144
4,"2-year, public",Woodland Community College,CA,1144
4,"2-year, public",Yuba College,CA,1144
4,"2-year, public",Crafton Hills College,CA,1142
4,"2-year, public",El Camino College-Compton Center,CA,1142
4,"2-year, public",El Camino Community College District,CA,1142
4,"2-year, public",Napa Valley College,CA,1142
4,"2-year, public",Saddleback College,CA,1142
4,"2-year, public",San Diego City College,CA,1142
4,"2-year, public",San Diego Mesa College,CA,1142
4,"2-year, public",San Diego Miramar College,CA,1142
4,"2-year, public",Santa Ana College,CA,1142
4,"2-year, public",Santiago Canyon College,CA,1142
4,"2-year, public",Santa Monica College,CA,1140
4,"2-year, public",Chabot College,CA,1138
4,"2-year, public",Cypress College,CA,1138
4,"2-year, public",Fullerton College,CA,1138
4,"2-year, public",Las Positas College,CA,1138
4,"2-year, public",Merced College,CA,1138
4,"2-year, public",Coastline Community College,CA,1136
4,"2-year, public",Lassen Community College,CA,1127
4,"2-year, public",Instituto Tecnologico de Puerto Rico-Recinto de Manati,PR,1125
4,"2-year, public",Instituto Tecnologico de Puerto Rico-Recinto de Ponce,PR,1125
4,"2-year, public",Victor Valley College,CA,1114
4,"2-year, public",Copper Mountain Community College,CA,1108
4,"2-year, public",Instituto Tecnologico de Puerto Rico-Recinto de Guayama,PR,1105
4,"2-year, public",Instituto Tecnologico de Puerto Rico-Recinto de San Juan,PR,1105
4,"2-year, public",American River College,CA,1104
4,"2-year, public",Antelope Valley College,CA,1104
4,"2-year, public",Barstow Community College,CA,1104
4,"2-year, public",Cosumnes River College,CA,1104
4,"2-year, public",Folsom Lake College,CA,1104
4,"2-year, public",Sacramento City College,CA,1104
4,"2-year, public",San Joaquin Delta College,CA,1104
4,"2-year, public",Southwestern Indian Polytechnic Institute,NM,1095
4,"2-year, public",New Mexico State University-Carlsbad,NM,1060
4,"2-year, public",Escuela De Troqueleria Y Herramentaje,PR,1040
4,"2-year, public",Eastern New Mexico University-Ruidoso Campus,NM,1036
4,"2-year, public",Luna Community College,NM,886
5,"2-year, private not-for-profit",American Academy of Dramatic Arts-Los Angeles,CA,30650
5,"2-year, private not-for-profit",American Academy of Dramatic Arts-New York,NY,30650
5,"2-year, private not-for-profit",Valley Forge Military College,PA,25466
5,"2-year, private not-for-profit",Lawrence Memorial Hospital School of Nursing,MA,25120
5,"2-year, private not-for-profit",Hesston College,KS,24214
5,"2-year, private not-for-profit",Metropolitan Career Center Computer Technology Institute,PA,24194
5,"2-year, private not-for-profit",Delaware College of Art and Design,DE,23130
5,"2-year, private not-for-profit",New York Methodist Hospital Center for Allied Health Education,NY,21525
5,"2-year, private not-for-profit",Harcum College,PA,21160
5,"2-year, private not-for-profit",Holy Name Medical Center School of Nursing,NJ,20904
5,"2-year, private not-for-profit",The Landing School,ME,20563
5,"2-year, private not-for-profit",Pittsburgh Institute of Aeronautics,PA,19125
5,"2-year, private not-for-profit",Wentworth Military Academy and College,MO,19000
5,"2-year, private not-for-profit",Saint Elizabeth School of Nursing,IN,18710
5,"2-year, private not-for-profit",St Joseph's College of Nursing at St Joseph's Hospital Health Center,NY,18000
5,"2-year, private not-for-profit",Johnson College,PA,17514
5,"2-year, private not-for-profit",JFK Muhlenberg Harold B & Dorothy A Snyder Schools-School of Nursing,NJ,16920
5,"2-year, private not-for-profit",Mercyhurst University-North East Campus,PA,16900
5,"2-year, private not-for-profit",St Joseph School of Nursing,RI,16861
5,"2-year, private not-for-profit",Commonwealth Technical Institute,PA,16836
5,"2-year, private not-for-profit",Remington College-Houston Southeast Campus,TX,16755
5,"2-year, private not-for-profit",Louisburg College,NC,16678
5,"2-year, private not-for-profit",St Joseph School of Nursing,NH,16634
5,"2-year, private not-for-profit",Reading Hospital School of Health Sciences,PA,16560
5,"2-year, private not-for-profit",Remington College-Fort Worth Campus,TX,16380
5,"2-year, private not-for-profit",Remington College-Houston Campus,TX,16380
5,"2-year, private not-for-profit",Aria Health School of Nursing,PA,16311
5,"2-year, private not-for-profit",Manor College,PA,16070
5,"2-year, private not-for-profit",Texas County Technical College,MO,16044
5,"2-year, private not-for-profit",Remington College-Baton Rouge Campus,LA,15995
5,"2-year, private not-for-profit",Remington College-Lafayette Campus,LA,15995
5,"2-year, private not-for-profit",Remington College-Little Rock Campus,AR,15995
5,"2-year, private not-for-profit",Remington College-Mobile Campus,AL,15995
5,"2-year, private not-for-profit",Remington College-Nashville Campus,TN,15995
5,"2-year, private not-for-profit",Remington College-North Houston Campus,TX,15995
5,"2-year, private not-for-profit",Spartanburg Methodist College,SC,15930
5,"2-year, private not-for-profit",Neighborhood Playhouse School of the Theater,NY,15800
5,"2-year, private not-for-profit",Southeast Missouri Hospital College of Nursing and Health Sciences,MO,15690
5,"2-year, private not-for-profit",Remington College-Cleveland Campus,OH,15595
5,"2-year, private not-for-profit",Morrison Institute of Technology,IL,15590
5,"2-year, private not-for-profit",Circle in the Square Theater School,NY,15540
5,"2-year, private not-for-profit",Emil Fries Piano Hospital and Training Center,WA,15000
5,"2-year, private not-for-profit",Mercy Hospital School of Nursing,PA,14620
5,"2-year, private not-for-profit",St Margaret School of Nursing,PA,14620
5,"2-year, private not-for-profit",University of Pittsburgh Medical Center-Shadyside School of Nursing,PA,14620
5,"2-year, private not-for-profit",Saint Elizabeth College of Nursing,NY,14600
5,"2-year, private not-for-profit",American Academy McAllister Institute of Funeral Service,NY,14498
5,"2-year, private not-for-profit",Andrew College,GA,14226
5,"2-year, private not-for-profit",Rosedale Technical Institute,PA,14110
5,"2-year, private not-for-profit",Saint Francis Medical Center School of Nursing,NJ,13965
5,"2-year, private not-for-profit",Ancilla College,IN,13730
5,"2-year, private not-for-profit",Lackawanna College,PA,13690
5,"2-year, private not-for-profit",Northwest School of Wooden Boat Building,WA,13050
5,"2-year, private not-for-profit",MacCormac College,IL,12820
5,"2-year, private not-for-profit",City College-Altamonte Springs,FL,12782
5,"2-year, private not-for-profit",City College-Hollywood,FL,12782
5,"2-year, private not-for-profit",Pennsylvania Institute of Technology,PA,12750
5,"2-year, private not-for-profit",Graham Hospital School of Nursing,IL,12363
5,"2-year, private not-for-profit",Kilian Community College,SD,12204
5,"2-year, private not-for-profit",The Ailey School,NY,11520
5,"2-year, private not-for-profit",Bramson ORT College,NY,11330
5,"2-year, private not-for-profit",Samaritan Hospital School of Nursing,NY,11211
5,"2-year, private not-for-profit",Portland Actors Conservatory,OR,11000
5,"2-year, private not-for-profit",Commonwealth Institute of Funeral Service,TX,10904
5,"2-year, private not-for-profit",Memorial School of Nursing,NY,10575
5,"2-year, private not-for-profit",Dallas Institute of Funeral Service,TX,10500
5,"2-year, private not-for-profit",Gupton Jones College of Funeral Service,GA,10500
5,"2-year, private not-for-profit",Crouse Hospital College of Nursing,NY,10287
5,"2-year, private not-for-profit",John A Gupton College,TN,10270
5,"2-year, private not-for-profit",Maine College of Health Professions,ME,9890
5,"2-year, private not-for-profit",Professional Business College,NY,9805
5,"2-year, private not-for-profit",Chatfield College,OH,9370
5,"2-year, private not-for-profit",Belanger School of Nursing,NY,9261
5,"2-year, private not-for-profit",Dewey University-Bayamon,PR,9260
5,"2-year, private not-for-profit",Dewey University-Fajardo,PR,9260
5,"2-year, private not-for-profit",duCret School of Arts,NJ,9150
5,"2-year, private not-for-profit",National Conservatory of Dramatic Arts,DC,9100
5,"2-year, private not-for-profit",Word of Life Bible Institute,NY,8860
5,"2-year, private not-for-profit",Institute of Design and Construction,NY,8580
5,"2-year, private not-for-profit",Ohio College of Massotherapy Inc,OH,8475
5,"2-year, private not-for-profit",Rosedale Bible College,OH,8426
5,"2-year, private not-for-profit",Baptist Health Schools-Little Rock,AR,8402
5,"2-year, private not-for-profit",Alaska Christian College,AK,7614
5,"2-year, private not-for-profit",Western Pennsylvania Hospital School of Nursing,PA,7410
5,"2-year, private not-for-profit",Trinity Health System School of Nursing,OH,7295
5,"2-year, private not-for-profit",Jacksonville College-Main Campus,TX,7275
5,"2-year, private not-for-profit",Urban College of Boston,MA,7114
5,"2-year, private not-for-profit",Associated Beth Rivkah Schools,NY,7000
5,"2-year, private not-for-profit",School of Professional Horticulture at the New York Botanical Garden,NY,7000
5,"2-year, private not-for-profit",Graduate School USA,DC,6550
5,"2-year, private not-for-profit",Trinity College of Puerto Rico,PR,6546
5,"2-year, private not-for-profit",Community Christian College,CA,6485
5,"2-year, private not-for-profit",Victory Trade School,MO,6000
5,"2-year, private not-for-profit",William Moore College of Technology,TN,5880
5,"2-year, private not-for-profit",Dewey University-Mayaguez,PR,5835
5,"2-year, private not-for-profit",Little Priest Tribal College,NE,5355
5,"2-year, private not-for-profit",Covenant School of Nursing and Allied Health,TX,4675
5,"2-year, private not-for-profit",Shorter College,AR,4200
5,"2-year, private not-for-profit",White Earth Tribal and Community College,MN,3285
5,"2-year, private not-for-profit",Latter-day Saints Business College,UT,3060
5,"2-year, private not-for-profit",Blackfeet Community College,MT,2670
6,"2-year, private for-profit",Aviator College of Aeronautical Science and Technology,FL,74787
6,"2-year, private for-profit",Burnett International College,FL,36280
6,"2-year, private for-profit",Azure College,FL,35500
6,"2-year, private for-profit",West Coast Ultrasound Institute,CA,32900
6,"2-year, private for-profit",New York Conservatory for Dramatic Arts,NY,31200
6,"2-year, private for-profit",The Collective School Of Music,NY,30250
6,"2-year, private for-profit",Fashion Institute of Design & Merchandising-Orange County,CA,29930
6,"2-year, private for-profit",Fashion Institute of Design & Merchandising-San Diego,CA,29930
6,"2-year, private for-profit",Fortis Institute-Scranton,PA,27160
6,"2-year, private for-profit",Eagle Gate College-Salt Lake City,UT,24788
6,"2-year, private for-profit",Advertising Art Educational Services DBA School of Advertising Art,OH,24607
6,"2-year, private for-profit",New England School of Photography,MA,24200
6,"2-year, private for-profit",Meredith Manor International Equestrian Center,WV,23730
6,"2-year, private for-profit",ATS Institute of Technology,OH,23162
6,"2-year, private for-profit",Prism Career Institute-Upper Darby,PA,22731
6,"2-year, private for-profit",St Paul's School of Nursing-Staten Island,NY,21769
6,"2-year, private for-profit",St Paul's School of Nursing-Queens,NY,21697
6,"2-year, private for-profit",Penn Commercial Business/Technical School,PA,21000
6,"2-year, private for-profit",Career Point College,OK,20879
6,"2-year, private for-profit",Fortis College-Montgomery,AL,20579
6,"2-year, private for-profit",Mueller College,CA,20388
6,"2-year, private for-profit",Global Health College,VA,20338
6,"2-year, private for-profit",Portfolio Center,GA,20015
6,"2-year, private for-profit",Fortis College-Indianapolis,IN,19957
6,"2-year, private for-profit",Joe Kubert School of Cartoon and Graphic Art,NJ,19950
6,"2-year, private for-profit",Antonelli Institute,PA,19830
6,"2-year, private for-profit",The Art Institute of New York City,NY,19756
6,"2-year, private for-profit",Spencerian College-Lexington,KY,19590
6,"2-year, private for-profit",FINE Mortuary College,MA,19575
6,"2-year, private for-profit",Elmira Business Institute,NY,19400
6,"2-year, private for-profit",Fortis College-Norfolk,VA,18342
6,"2-year, private for-profit",ITT Technical Institute-Albany,NY,18048
6,"2-year, private for-profit",ITT Technical Institute-Dunmore,PA,18048
6,"2-year, private for-profit",ITT Technical Institute-Getzville,NY,18048
6,"2-year, private for-profit",ITT Technical Institute-Harrisburg,PA,18048
6,"2-year, private for-profit",ITT Technical Institute-Huntington,WV,18048
6,"2-year, private for-profit",ITT Technical Institute-Levittown,PA,18048
6,"2-year, private for-profit",ITT Technical Institute-Liverpool,NY,18048
6,"2-year, private for-profit",ITT Technical Institute-Madison,MS,18048
6,"2-year, private for-profit",ITT Technical Institute-Marlton,NJ,18048
6,"2-year, private for-profit",ITT Technical Institute-Philadelphia,PA,18048
6,"2-year, private for-profit",ITT Technical Institute-Pittsburgh,PA,18048
6,"2-year, private for-profit",ITT Technical Institute-Plymouth Meeting,PA,18048
6,"2-year, private for-profit",ITT Technical Institute-Tarentum,PA,18048
6,"2-year, private for-profit",All-State Career School-Allied Health Campus,PA,18003
6,"2-year, private for-profit",Aviation Institute of Maintenance-Chesapeake,VA,17997
6,"2-year, private for-profit",Aviation Institute of Maintenance-Dallas,TX,17997
6,"2-year, private for-profit",Aviation Institute of Maintenance-Houston,TX,17997
6,"2-year, private for-profit",Aviation Institute of Maintenance-Indianapolis,IN,17997
6,"2-year, private for-profit",Aviation Institute of Maintenance-Kansas City,MO,17997
6,"2-year, private for-profit",Aviation Institute of Maintenance-Manassas,VA,17997
6,"2-year, private for-profit",Aviation Institute of Maintenance-Orlando,FL,17997
6,"2-year, private for-profit",Aviation Institute of Maintenance-Philadelphia,PA,17997
6,"2-year, private for-profit",Aviation Institute of Maintenance-Atlanta,GA,17897
6,"2-year, private for-profit",Aviation Institute of Maintenance-Las Vegas,NV,17897
6,"2-year, private for-profit",College of Business and Technology-Cutler Bay,FL,17870
6,"2-year, private for-profit",SAE Institute of Technology-Nashville,TN,17750
6,"2-year, private for-profit",Douglas Education Center,PA,17746
6,"2-year, private for-profit",Pittsburgh Career Institute,PA,17547
6,"2-year, private for-profit",College of Business and Technology-Flagler,FL,17440
6,"2-year, private for-profit",Virginia Marti College of Art and Design,OH,17419
6,"2-year, private for-profit",Miami Ad School-Minneapolis,MN,17400
6,"2-year, private for-profit",Miami Ad School-New York,NY,17400
6,"2-year, private for-profit",Miami Ad School-San Francisco,CA,17400
6,"2-year, private for-profit",Miami Ad School-Wynwood,FL,17400
6,"2-year, private for-profit",Northwestern College-Chicago Campus,IL,17265
6,"2-year, private for-profit",Golf Academy of America-Altamonte Springs,FL,17150
6,"2-year, private for-profit",Golf Academy of America-Carlsbad,CA,17150
6,"2-year, private for-profit",Golf Academy of America-Farmers Branch,TX,17150
6,"2-year, private for-profit",Golf Academy of America-Myrtle Beach,SC,17150
6,"2-year, private for-profit",Golf Academy of America-Phoenix,AZ,17150
6,"2-year, private for-profit",The Creative Circus,GA,17115
6,"2-year, private for-profit",Eastwick College-Ramsey,NJ,17039
6,"2-year, private for-profit",Harrison College-Morrisville,NC,17025
6,"2-year, private for-profit",Northwestern College-Southwestern Campus,IL,17010
6,"2-year, private for-profit",Daymar College-Chillicothe,OH,17000
6,"2-year, private for-profit",Daymar College-Jackson,OH,17000
6,"2-year, private for-profit",Daymar College-Lancaster,OH,17000
6,"2-year, private for-profit",Daymar College-Madisonville,KY,17000
6,"2-year, private for-profit",Daymar College-New Boston,OH,17000
6,"2-year, private for-profit",Southeastern College-Greenacres,FL,16856
6,"2-year, private for-profit",Southeastern College-Jacksonville,FL,16856
6,"2-year, private for-profit",Wood Tobe-Coburn School,NY,16820
6,"2-year, private for-profit",Myotherapy Institute,NE,16800
6,"2-year, private for-profit",Triangle Tech Inc-Bethlehem,PA,16770
6,"2-year, private for-profit",Triangle Tech Inc-Sunbury,PA,16733
6,"2-year, private for-profit",Triangle Tech Inc-Pittsburgh,PA,16590
6,"2-year, private for-profit",Triangle Tech Inc-Dubois,PA,16583
6,"2-year, private for-profit",Institute of Production and Recording,MN,16560
6,"2-year, private for-profit",South Hills School of Business & Technology,PA,16521
6,"2-year, private for-profit",Triangle Tech Inc-Greensburg,PA,16500
6,"2-year, private for-profit",Triangle Tech Inc-Erie,PA,16449
6,"2-year, private for-profit",Professional Skills Institute,OH,16361
6,"2-year, private for-profit",Bryant & Stratton College-Henrietta,NY,16353
6,"2-year, private for-profit",Centura College-Norfolk,VA,16337
6,"2-year, private for-profit",Centura College-Richmond Main,VA,16337
6,"2-year, private for-profit",KD College Conservatory of Film and Dramatic Arts,TX,16336
6,"2-year, private for-profit",Bryant & Stratton College-Syracuse,NY,16329
6,"2-year, private for-profit",Stenotype Institute of Jacksonville Inc-Jacksonville,FL,16100
6,"2-year, private for-profit",Antonelli College-Cincinnati,OH,15980
6,"2-year, private for-profit",Antonelli College-Hattiesburg,MS,15980
6,"2-year, private for-profit",Antonelli College-Jackson,MS,15980
6,"2-year, private for-profit",Centura College-Chesapeake,VA,15887
6,"2-year, private for-profit",Centura College-Columbia,SC,15887
6,"2-year, private for-profit",Centura College-Newport News,VA,15887
6,"2-year, private for-profit",Culinary Institute Inc,TX,15828
6,"2-year, private for-profit",Fortis College-Columbia,SC,15787
6,"2-year, private for-profit",Pittsburgh Technical Institute,PA,15657
6,"2-year, private for-profit",Island Drafting and Technical Institute,NY,15650
6,"2-year, private for-profit",Everest College-Dallas,TX,15588
6,"2-year, private for-profit",Everest Institute-Kendall,FL,15450
6,"2-year, private for-profit",Everest Institute-North Miami,FL,15450
6,"2-year, private for-profit",Vista College,TX,15425
6,"2-year, private for-profit",Eastwick College-Nutley,NJ,15413
6,"2-year, private for-profit",Fortis Institute-Nashville,TN,15398
6,"2-year, private for-profit",Universal College of Healing Arts,NE,15390
6,"2-year, private for-profit",Fortis Institute,FL,15364
6,"2-year, private for-profit",Bryan University,MO,15345
6,"2-year, private for-profit",Bryan University,KS,15336
6,"2-year, private for-profit",Eastwick College-Hackensack,NJ,15322
6,"2-year, private for-profit",Bryan University,AR,15309
6,"2-year, private for-profit",Bradford School,PA,15300
6,"2-year, private for-profit",Redstone College,CO,15266
6,"2-year, private for-profit",Everest College-McLean,VA,15264
6,"2-year, private for-profit",Sanford-Brown Institute-Ft Lauderdale,FL,15253
6,"2-year, private for-profit",Arizona College-Glendale,AZ,15223
6,"2-year, private for-profit",Colorado Academy of Veterinary Technology,CO,15223
6,"2-year, private for-profit",Fortis Institute-Forty Fort,PA,15214
6,"2-year, private for-profit",Valley College-Beckley,WV,15209
6,"2-year, private for-profit",Fox College,IL,15180
6,"2-year, private for-profit",Fortis College-Cincinnati,OH,15124
6,"2-year, private for-profit",Fortis Institute-Port Saint Lucie,FL,15119
6,"2-year, private for-profit",Sanford-Brown Institute-Jacksonville,FL,15111
6,"2-year, private for-profit",Le Cordon Bleu College of Culinary Arts-Cambridge,MA,15102
6,"2-year, private for-profit",Sanford-Brown College-Atlanta,GA,15050
6,"2-year, private for-profit",Everest College-Aurora,CO,15000
6,"2-year, private for-profit",Everest College-Fort Worth,TX,15000
6,"2-year, private for-profit",Everest College-Fort Worth South,TX,15000
6,"2-year, private for-profit",Everest College-Henderson,NV,15000
6,"2-year, private for-profit",Everest College-Thornton,CO,15000
6,"2-year, private for-profit",Professional Golfers Career College,CA,15000
6,"2-year, private for-profit",Sanford-Brown College-Dallas,TX,14984
6,"2-year, private for-profit",L'Ecole Culinaire-Kansas City,MO,14950
6,"2-year, private for-profit",Provo College,UT,14882
6,"2-year, private for-profit",Sanford-Brown College-Houston,TX,14848
6,"2-year, private for-profit",Le Cordon Bleu College of Culinary Arts-San Francisco,CA,14774
6,"2-year, private for-profit",Everest College-Vancouver,WA,14760
6,"2-year, private for-profit",Fortis College-Columbus,OH,14641
6,"2-year, private for-profit",Minneapolis Business College,MN,14640
6,"2-year, private for-profit",Vet Tech Institute,PA,14600
6,"2-year, private for-profit",Joffrey Ballet School,NY,14599
6,"2-year, private for-profit",Louisiana Culinary Institute,LA,14575
6,"2-year, private for-profit",Hawaii Medical College,HI,14425
6,"2-year, private for-profit",Everest College-Anaheim,CA,14400
6,"2-year, private for-profit",Everest College-City of Industry,CA,14400
6,"2-year, private for-profit",Everest College-Colorado Springs,CO,14400
6,"2-year, private for-profit",Everest College-Portland,OR,14400
6,"2-year, private for-profit",Everest College-Reseda,CA,14400
6,"2-year, private for-profit",Everest College-San Bernardino,CA,14400
6,"2-year, private for-profit",Everest Institute-Norcross,GA,14400
6,"2-year, private for-profit",L'Ecole Culinaire-Memphis,TN,14350
6,"2-year, private for-profit",L'Ecole Culinaire-St Louis,MO,14302
6,"2-year, private for-profit",King's College,NC,14280
6,"2-year, private for-profit",Long Island Business Institute,NY,14279
6,"2-year, private for-profit",Taylor College,FL,14224
6,"2-year, private for-profit",Fortis College-Orange Park,FL,14208
6,"2-year, private for-profit",Davis College,OH,14130
